DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-12-01 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	925.4	2018-12-01 02:45:42
2018-12-01 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-06 11:38:24.829926
2018-12-01 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	918.3	2018-12-01 04:45:43
2018-12-01 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	935.0	2018-12-01 05:45:45
2018-12-01 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	977.8	2018-12-01 06:45:45
2018-12-01 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1058.0	2018-12-01 07:45:42
2018-12-01 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1115.7	2018-12-01 08:45:41
2018-12-01 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1174.4	2018-12-01 09:45:47
2018-12-01 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1202.6	2018-12-01 10:45:42
2018-12-01 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1196.1	2018-12-01 11:45:41
2018-12-01 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1183.8	2018-12-01 12:45:45
2018-12-01 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1178.2	2018-12-01 13:45:47
2018-12-01 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1178.9	2018-12-01 14:45:42
2018-12-01 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1203.0	2018-12-01 15:45:44
2018-12-01 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1272.7	2018-12-01 16:45:47
2018-12-01 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1277.2	2018-12-01 17:45:45
2018-12-01 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1256.1	2018-12-01 18:45:44
2018-12-01 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1226.7	2018-12-01 19:45:42
2018-12-01 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1184.6	2018-12-01 20:45:45
2018-12-01 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1143.5	2018-12-01 21:45:44
2018-12-01 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1071.5	2018-12-01 22:45:43
2018-12-01 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1001.4	2018-12-01 23:45:43
2018-12-01 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	940.8	2018-12-02 00:45:44
2018-12-01 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	925.1	2018-12-02 01:45:44
