DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-03-01 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1117.6	2018-03-01 02:46:27
2018-03-01 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1113.3	2018-03-01 03:46:29
2018-03-01 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1122.6	2018-03-01 04:46:32
2018-03-01 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1157.8	2018-03-01 05:46:29
2018-03-01 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1281.6	2018-03-01 06:46:33
2018-03-01 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1384.3	2018-03-01 07:46:31
2018-03-01 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1495.8	2018-03-01 08:46:34
2018-03-01 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1531.7	2018-03-01 09:46:39
2018-03-01 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1507.0	2018-03-01 10:46:32
2018-03-01 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1481.4	2018-03-01 11:46:29
2018-03-01 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1448.0	2018-03-01 12:46:40
2018-03-01 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1440.0	2018-03-01 13:46:34
2018-03-01 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1407.1	2018-03-01 14:46:28
2018-03-01 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1396.9	2018-03-01 15:46:43
2018-03-01 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1385.1	2018-03-01 16:46:39
2018-03-01 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1388.4	2018-03-01 17:46:34
2018-03-01 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1453.5	2018-03-01 18:46:38
2018-03-01 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1450.2	2018-03-01 19:46:33
2018-03-01 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1400.4	2018-03-01 20:46:31
2018-03-01 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1344.2	2018-03-01 21:46:22
2018-03-01 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1261.9	2018-03-01 22:46:31
2018-03-01 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1189.7	2018-03-01 23:46:35
2018-03-01 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1133.3	2018-03-02 00:46:29
2018-03-01 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1097.4	2018-03-02 01:46:27
2018-03-02 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1082.5	2018-03-02 02:46:24
2018-03-02 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1076.2	2018-03-02 03:46:31
2018-03-02 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1081.6	2018-03-02 04:46:28
2018-03-02 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1124.5	2018-03-02 05:46:27
2018-03-02 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1239.8	2018-03-02 06:46:29
2018-03-02 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1326.4	2018-03-02 07:46:31
2018-03-02 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1429.7	2018-03-02 08:46:33
2018-03-02 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1467.5	2018-03-02 09:46:42
2018-03-02 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1455.5	2018-03-02 10:46:39
2018-03-02 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1426.4	2018-03-02 11:46:28
2018-03-02 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1399.8	2018-03-02 12:46:36
2018-03-02 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1398.4	2018-03-02 13:46:34
2018-03-02 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1366.5	2018-03-02 14:46:33
2018-03-02 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1351.5	2018-03-02 15:46:36
2018-03-02 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1329.7	2018-03-02 16:46:46
2018-03-02 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1328.3	2018-03-02 17:46:38
2018-03-02 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1383.4	2018-03-02 18:46:45
2018-03-02 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1374.5	2018-03-02 19:46:33
2018-03-02 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1333.4	2018-03-02 20:46:27
2018-03-02 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1275.8	2018-03-02 21:46:42
2018-03-02 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1183.9	2018-03-02 22:46:45
2018-03-02 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1102.3	2018-03-02 23:46:29
2018-03-02 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1045.5	2018-03-03 00:46:26
2018-03-02 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1011.3	2018-03-03 01:46:25
2018-03-03 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	987.1	2018-03-03 02:46:34
2018-03-03 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	979.7	2018-03-03 03:46:32
2018-03-03 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	979.2	2018-03-03 04:46:24
2018-03-03 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	991.8	2018-03-03 05:46:21
2018-03-03 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1033.3	2018-03-03 06:46:25
2018-03-03 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1061.5	2018-03-03 07:46:25
2018-03-03 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1138.6	2018-03-03 08:46:28
2018-03-03 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1198.7	2018-03-03 09:46:33
2018-03-03 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1217.1	2018-03-03 10:46:24
2018-03-03 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1205.8	2018-03-03 11:46:20
2018-03-03 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1175.7	2018-03-03 12:46:27
2018-03-03 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1156.2	2018-03-03 13:46:27
2018-03-03 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1140.3	2018-03-03 14:46:25
2018-03-03 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1128.4	2018-03-03 15:46:32
2018-03-03 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1137.7	2018-03-03 16:46:33
2018-03-03 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1170.1	2018-03-03 17:46:32
2018-03-03 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1243.6	2018-03-03 18:46:35
2018-03-03 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1245.9	2018-03-03 19:46:24
2018-03-03 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1204.2	2018-03-03 20:46:27
2018-03-03 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1166.8	2018-03-03 21:46:24
2018-03-03 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1106.4	2018-03-03 22:46:28
2018-03-03 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1057.1	2018-03-03 23:46:37
2018-03-03 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1015.3	2018-03-04 00:46:31
2018-03-03 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	988.4	2018-03-04 01:46:25
2018-03-04 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	987.0	2018-03-04 02:46:29
2018-03-04 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	985.9	2018-03-04 03:46:27
2018-03-04 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	994.8	2018-03-04 04:46:29
2018-03-04 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1017.4	2018-03-04 05:46:29
2018-03-04 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1049.0	2018-03-04 06:46:30
2018-03-04 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1060.9	2018-03-04 07:46:35
2018-03-04 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1122.9	2018-03-04 08:46:33
2018-03-04 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1187.6	2018-03-04 09:46:37
2018-03-04 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1183.0	2018-03-04 10:46:36
2018-03-04 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1155.7	2018-03-04 11:46:30
2018-03-04 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1142.1	2018-03-04 12:46:31
2018-03-04 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1123.2	2018-03-04 13:46:34
2018-03-04 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1110.9	2018-03-04 14:46:37
2018-03-04 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1113.1	2018-03-04 15:46:30
2018-03-04 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1126.3	2018-03-04 16:46:23
2018-03-04 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1164.8	2018-03-04 17:46:29
2018-03-04 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1261.9	2018-03-04 18:46:34
