DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-10-01 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-19 14:59:54.269088
2018-10-01 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	666.4	2018-10-01 04:46:04
2018-10-01 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	710.5	2018-10-01 05:46:03
2018-10-01 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	842.7	2018-10-01 06:46:00
2018-10-01 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	956.4	2018-10-01 07:46:02
2018-10-01 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1048.4	2018-10-01 08:46:00
2018-10-01 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1076.6	2018-10-01 09:46:07
2018-10-01 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1073.2	2018-10-01 10:46:13
2018-10-01 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1064.4	2018-10-01 11:46:01
2018-10-01 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1040.4	2018-10-02 20:16:33
2018-10-01 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1058.8	2018-10-02 20:16:33
2018-10-01 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1042.6	2018-10-02 20:16:33
2018-10-01 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1040.7	2018-10-02 20:16:33
2018-10-01 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1022.5	2018-10-02 20:16:33
2018-10-01 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1003.9	2018-10-02 20:16:33
2018-10-01 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1001.0	2018-10-02 20:16:33
2018-10-01 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1059.1	2018-10-02 20:16:33
2018-10-01 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1035.9	2018-10-02 20:16:33
2018-10-01 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	971.9	2018-10-02 20:16:33
2018-10-01 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	873.8	2018-10-02 20:16:33
2018-10-01 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	778.6	2018-10-02 20:16:33
2018-10-01 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	723.3	2018-10-02 20:16:33
2018-10-01 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	700.2	2018-10-02 20:16:33
2018-10-01 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	689.9	2018-10-02 20:16:33
2018-10-02 00:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-19 14:59:54.280104
2018-10-02 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	686.3	2018-10-02 20:23:08
2018-10-02 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	726.4	2018-10-02 20:23:08
