DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-05-01 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	665.9	2018-05-02 08:46:11
2018-05-01 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	668.9	2018-05-01 04:46:01
2018-05-01 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	663.3	2018-05-01 05:46:00
2018-05-01 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	672.2	2018-05-01 06:46:02
2018-05-01 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	730.2	2018-05-01 07:46:01
2018-05-01 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	817.7	2018-05-01 08:46:07
2018-05-01 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	877.3	2018-05-01 09:46:15
2018-05-01 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	902.9	2018-05-01 10:46:10
2018-05-01 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	909.8	2018-05-01 11:46:04
2018-05-01 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	898.2	2018-05-01 12:46:04
2018-05-01 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	899.6	2018-05-01 14:46:05
2018-05-01 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	881.1	2018-05-01 14:46:05
2018-05-01 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	866.2	2018-05-01 15:46:02
2018-05-01 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	851.3	2018-05-01 16:45:56
2018-05-01 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	845.4	2018-05-01 17:46:09
2018-05-01 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	841.0	2018-05-01 18:46:03
2018-05-01 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	848.6	2018-05-01 19:46:01
2018-05-01 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	856.6	2018-05-01 20:46:09
2018-05-01 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	888.6	2018-05-01 21:46:03
2018-05-01 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	856.1	2018-05-01 22:46:02
2018-05-01 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	778.1	2018-05-01 23:46:01
2018-05-01 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	725.8	2018-05-02 00:46:02
2018-05-01 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	689.2	2018-05-02 01:46:05
2018-05-01 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	677.6	2018-05-02 02:46:05
2018-05-02 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	677.4	2018-05-02 08:46:11
2018-05-02 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	681.6	2018-05-02 04:46:05
2018-05-02 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	690.2	2018-05-02 05:46:06
2018-05-02 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	805.1	2018-05-02 06:45:59
2018-05-02 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	957.1	2018-05-02 07:46:05
2018-05-02 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1076.9	2018-05-02 08:46:11
2018-05-02 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1119.6	2018-05-02 09:46:14
2018-05-02 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1110.7	2018-05-02 10:46:12
2018-05-02 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1103.0	2018-05-02 11:46:03
2018-05-02 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1084.5	2018-05-02 12:46:02
2018-05-02 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1109.3	2018-05-02 14:01:43
2018-05-02 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1094.7	2018-05-02 14:46:27
2018-05-02 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1092.7	2018-05-02 15:46:08
2018-05-02 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1062.7	2018-05-02 16:46:01
2018-05-02 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1038.3	2018-05-02 17:46:06
2018-05-02 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1016.3	2018-05-02 18:46:07
2018-05-02 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1000.2	2018-05-02 19:46:05
2018-05-02 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	978.1	2018-05-02 20:46:02
2018-05-02 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	978.6	2018-05-02 21:46:02
2018-05-02 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	938.7	2018-05-02 22:46:07
2018-05-02 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	836.4	2018-05-02 23:46:02
2018-05-02 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	765.2	2018-05-03 00:46:03
2018-05-02 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	738.1	2018-05-03 01:46:06
2018-05-02 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	724.1	2018-05-03 02:46:05
2018-05-03 00:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	714.6	2018-05-04 14:46:12
2018-05-03 01:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	718.8	2018-05-03 04:46:03
2018-05-03 02:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	717.3	2018-05-03 05:46:01
2018-05-03 03:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	822.6	2018-05-03 06:46:02
2018-05-03 04:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	959.0	2018-05-03 07:46:03
2018-05-03 05:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1069.2	2018-05-03 08:46:06
2018-05-03 06:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1098.3	2018-05-03 09:46:09
2018-05-03 07:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1080.7	2018-05-03 10:46:08
2018-05-03 08:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1069.2	2018-05-03 11:46:08
2018-05-03 09:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1048.6	2018-05-03 12:46:07
2018-05-03 10:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1073.3	2018-05-03 14:01:16
2018-05-03 11:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1073.4	2018-05-03 14:46:39
2018-05-03 12:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1080.5	2018-05-03 15:46:05
2018-05-03 13:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1038.8	2018-05-03 16:46:08
2018-05-03 14:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1029.8	2018-05-03 17:46:03
2018-05-03 15:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1023.7	2018-05-03 18:46:04
2018-05-03 16:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1014.0	2018-05-03 19:46:03
2018-05-03 17:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	1002.1	2018-05-03 20:46:02
2018-05-03 18:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	998.4	2018-05-03 21:46:01
2018-05-03 19:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	935.0	2018-05-03 22:45:59
2018-05-03 20:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	833.7	2018-05-03 23:46:05
2018-05-03 21:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	769.1	2018-05-04 00:46:02
2018-05-03 22:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	726.5	2018-05-04 01:46:03
2018-05-03 23:00:00	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE	706.7	2018-05-04 02:46:00
