DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-12-01 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6774.6	2019-03-01 04:15:49
2018-12-01 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6593.5	2019-03-01 04:15:49
2018-12-01 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6402.5	2019-03-01 04:15:49
2018-12-01 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6403.1	2019-03-01 04:15:49
2018-12-01 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6664.9	2019-03-01 04:15:49
2018-12-01 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7081.1	2019-03-01 04:15:49
2018-12-01 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7743.8	2019-03-01 04:15:49
2018-12-01 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8151.6	2019-03-01 04:15:49
2018-12-01 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8464.5	2019-03-01 04:15:49
2018-12-01 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8556.5	2019-03-01 04:15:49
2018-12-01 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8594.5	2019-03-01 04:15:49
2018-12-01 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8426.9	2019-03-01 04:15:49
2018-12-01 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8218.6	2019-03-01 04:15:49
2018-12-01 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8133.1	2019-03-01 04:15:49
2018-12-01 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8164.6	2019-03-01 04:15:49
2018-12-01 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8500.4	2019-03-01 04:15:49
2018-12-01 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8737.0	2019-03-01 04:15:49
2018-12-01 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8491.8	2019-03-01 04:15:49
2018-12-01 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8019.5	2019-03-01 04:15:49
2018-12-01 19:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7679.4	2019-03-01 04:15:49
2018-12-01 20:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7290.2	2019-03-01 04:15:49
2018-12-01 21:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7273.6	2019-03-01 04:15:49
2018-12-01 22:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6803.8	2019-03-01 04:15:49
2018-12-01 23:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6463.6	2019-03-01 04:15:49
2018-12-02 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6212.0	2019-03-01 04:15:48
2018-12-02 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6131.0	2019-03-01 04:15:48
2018-12-02 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5763.0	2019-03-01 04:15:48
2018-12-02 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5956.4	2019-03-01 04:15:48
2018-12-02 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6126.6	2019-03-01 04:15:48
2018-12-02 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6283.8	2019-03-01 04:15:48
2018-12-02 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6775.8	2019-03-01 04:15:48
2018-12-02 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7206.7	2019-03-01 04:15:48
2018-12-02 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7538.4	2019-03-01 04:15:48
2018-12-02 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7819.3	2019-03-01 04:15:48
