DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-11-01 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5671.5	2019-02-01 04:15:47
2018-11-01 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5593.1	2019-02-01 04:15:47
2018-11-01 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5432.2	2019-02-01 04:15:47
2018-11-01 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5395.9	2019-02-01 04:15:47
2018-11-01 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5543.7	2019-02-01 04:15:47
2018-11-01 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5663.1	2019-02-01 04:15:47
2018-11-01 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6099.0	2019-02-01 04:15:47
2018-11-01 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6428.1	2019-02-01 04:15:47
2018-11-01 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6604.2	2019-02-01 04:15:47
2018-11-01 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6760.8	2019-02-01 04:15:47
2018-11-01 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6960.9	2019-02-01 04:15:47
2018-11-01 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6682.2	2019-02-01 04:15:47
2018-11-01 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6455.8	2019-02-01 04:15:47
2018-11-01 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6311.3	2019-02-01 04:15:47
2018-11-01 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6338.2	2019-02-01 04:15:47
2018-11-01 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6662.8	2019-02-01 04:15:47
2018-11-01 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7060.6	2019-02-01 04:15:47
2018-11-01 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7143.5	2019-02-01 04:15:47
2018-11-01 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6851.2	2019-02-01 04:15:47
2018-11-01 19:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6485.6	2019-02-01 04:15:47
2018-11-01 20:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6212.3	2019-02-01 04:15:47
2018-11-01 21:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6243.0	2019-02-01 04:15:47
2018-11-01 22:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5849.6	2019-02-01 04:15:47
2018-11-01 23:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5573.1	2019-02-01 04:15:47
2018-11-02 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5255.9	2019-02-01 04:15:47
2018-11-02 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5167.5	2019-02-01 04:15:47
2018-11-02 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5058.3	2019-02-01 04:15:47
2018-11-02 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5213.7	2019-02-01 04:15:47
2018-11-02 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5802.5	2019-02-01 04:15:47
2018-11-02 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6749.8	2019-02-01 04:15:47
2018-11-02 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7456.1	2019-02-01 04:15:47
2018-11-02 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7724.2	2019-02-01 04:15:47
2018-11-02 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7747.1	2019-02-01 04:15:47
2018-11-02 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7800.6	2019-02-01 04:15:47
2018-11-02 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7791.8	2019-02-01 04:15:47
2018-11-02 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7665.0	2019-02-01 04:15:47
2018-11-02 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7570.0	2019-02-01 04:15:47
2018-11-02 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7535.0	2019-02-01 04:15:47
2018-11-02 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7628.4	2019-02-01 04:15:47
2018-11-02 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7884.8	2019-02-01 04:15:47
2018-11-02 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8351.0	2019-02-01 04:15:47
2018-11-02 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8213.5	2019-02-01 04:15:47
2018-11-02 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7665.7	2019-02-01 04:15:47
2018-11-02 19:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7087.4	2019-02-01 04:15:47
2018-11-02 20:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6592.5	2019-02-01 04:15:47
2018-11-02 21:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6433.2	2019-02-01 04:15:47
2018-11-02 22:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6082.1	2019-02-01 04:15:47
2018-11-02 23:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5711.0	2019-02-01 04:15:47
2018-11-03 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5487.9	2019-02-01 04:15:49
2018-11-03 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5378.3	2019-02-01 04:15:49
2018-11-03 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5231.0	2019-02-01 04:15:49
2018-11-03 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5294.1	2019-02-01 04:15:49
2018-11-03 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5569.1	2019-02-01 04:15:49
2018-11-03 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5975.3	2019-02-01 04:15:49
2018-11-03 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6456.7	2019-02-01 04:15:49
2018-11-03 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6836.0	2019-02-01 04:15:49
2018-11-03 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7070.1	2019-02-01 04:15:49
2018-11-03 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7180.3	2019-02-01 04:15:49
2018-11-03 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7352.7	2019-02-01 04:15:49
2018-11-03 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7135.9	2019-02-01 04:15:49
2018-11-03 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6961.1	2019-02-01 04:15:49
2018-11-03 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6893.3	2019-02-01 04:15:49
2018-11-03 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6818.8	2019-02-01 04:15:49
2018-11-03 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7081.3	2019-02-01 04:15:49
2018-11-03 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7479.0	2019-02-01 04:15:49
2018-11-03 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7349.2	2019-02-01 04:15:49
2018-11-03 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6849.3	2019-02-01 04:15:49
