DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-05-01 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4908.8	2018-08-01 04:16:44
2018-05-01 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4729.3	2018-08-01 04:16:44
2018-05-01 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4686.5	2018-08-01 04:16:44
2018-05-01 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4825.0	2018-08-01 04:16:44
2018-05-01 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4961.9	2018-08-01 04:16:44
2018-05-01 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5396.2	2018-08-01 04:16:44
2018-05-01 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5753.7	2018-08-01 04:16:44
2018-05-01 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5935.3	2018-08-01 04:16:44
2018-05-01 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6080.0	2018-08-01 04:16:44
2018-05-01 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6272.8	2018-08-01 04:16:44
2018-05-01 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6091.0	2018-08-01 04:16:44
2018-05-01 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5893.8	2018-08-01 04:16:44
2018-05-01 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5729.1	2018-08-01 04:16:44
2018-05-01 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5657.8	2018-08-01 04:16:44
2018-05-01 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5706.0	2018-08-01 04:16:44
2018-05-01 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5935.3	2018-08-01 04:16:44
2018-05-01 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6147.4	2018-08-01 04:16:44
2018-05-01 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6088.7	2018-08-01 04:16:44
2018-05-01 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6290.3	2018-08-01 04:16:44
2018-05-01 19:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6063.4	2018-08-01 04:16:44
2018-05-01 20:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5940.3	2018-08-01 04:16:44
2018-05-01 21:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5463.2	2018-08-01 04:16:44
2018-05-01 22:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5236.9	2018-08-01 04:16:44
2018-05-01 23:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4931.1	2018-08-01 04:16:44
2018-05-02 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4861.3	2018-08-01 04:16:42
2018-05-02 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4799.7	2018-08-01 04:16:42
2018-05-02 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4903.3	2018-08-01 04:16:42
2018-05-02 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5536.6	2018-08-01 04:16:42
2018-05-02 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6718.0	2018-08-01 04:16:42
2018-05-02 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7601.9	2018-08-01 04:16:42
2018-05-02 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7904.7	2018-08-01 04:16:42
2018-05-02 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7964.0	2018-08-01 04:16:42
2018-05-02 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8018.1	2018-08-01 04:16:42
2018-05-02 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8132.1	2018-08-01 04:16:42
