DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-02-01 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6689.2	2018-05-01 04:01:15
2018-02-01 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6539.8	2018-05-01 04:01:15
2018-02-01 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6405.6	2018-05-01 04:01:15
2018-02-01 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6507.4	2018-05-01 04:01:15
2018-02-01 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7218.9	2018-05-01 04:01:15
2018-02-01 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8197.3	2018-05-01 04:01:15
2018-02-01 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9282.3	2018-05-01 04:01:15
2018-02-01 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9626.1	2018-05-01 04:01:15
2018-02-01 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9682.4	2018-05-01 04:01:15
2018-02-01 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9745.2	2018-05-01 04:01:15
2018-02-01 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9722.0	2018-05-01 04:01:15
2018-02-01 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9491.8	2018-05-01 04:01:15
2018-02-01 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9483.4	2018-05-01 04:01:15
2018-02-01 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9440.4	2018-05-01 04:01:15
2018-02-01 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9432.4	2018-05-01 04:01:15
2018-02-01 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9508.8	2018-05-01 04:01:15
2018-02-01 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9838.2	2018-05-01 04:01:15
2018-02-01 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9748.1	2018-05-01 04:01:15
2018-02-01 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9182.9	2018-05-01 04:01:15
2018-02-01 19:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8587.1	2018-05-01 04:01:15
2018-02-01 20:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7959.9	2018-05-01 04:01:15
2018-02-01 21:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7769.2	2018-05-01 04:01:15
