DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-03-01 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7747.5	2018-06-01 04:01:23
2018-03-01 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7601.2	2018-06-01 04:01:23
2018-03-01 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7417.4	2018-06-01 04:01:23
2018-03-01 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7503.7	2018-06-01 04:01:23
2018-03-01 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8219.5	2018-06-01 04:01:23
2018-03-01 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9241.2	2018-06-01 04:01:23
2018-03-01 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10146.2	2018-06-01 04:01:23
2018-03-01 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10438.4	2018-06-01 04:01:23
2018-03-01 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10513.9	2018-06-01 04:01:23
2018-03-01 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10615.7	2018-06-01 04:01:23
2018-03-01 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10557.8	2018-06-01 04:01:23
2018-03-01 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10436.0	2018-06-01 04:01:23
2018-03-01 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10391.0	2018-06-01 04:01:23
2018-03-01 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10339.0	2018-06-01 04:01:23
2018-03-01 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10308.6	2018-06-01 04:01:23
2018-03-01 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10221.0	2018-06-01 04:01:23
2018-03-01 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10339.4	2018-06-01 04:01:23
2018-03-01 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10614.9	2018-06-01 04:01:23
2018-03-01 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	10153.9	2018-06-01 04:01:23
2018-03-01 19:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	9551.5	2018-06-01 04:01:23
2018-03-01 20:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8933.2	2018-06-01 04:01:23
2018-03-01 21:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8750.7	2018-06-01 04:01:23
2018-03-01 22:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8294.3	2018-06-01 04:01:23
2018-03-01 23:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	8040.6	2018-06-01 04:16:18
