DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-04-01 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5327.9	2018-07-01 04:01:13
2018-04-01 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5170.7	2018-07-01 04:01:13
2018-04-01 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5198.4	2018-07-01 04:01:13
2018-04-01 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5365.1	2018-07-01 04:01:13
2018-04-01 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5512.4	2018-07-01 04:01:13
2018-04-01 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6060.2	2018-07-01 04:01:13
2018-04-01 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6445.8	2018-07-01 04:01:13
2018-04-01 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6735.7	2018-07-01 04:01:13
2018-04-01 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6931.0	2018-07-01 04:01:13
2018-04-01 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7072.9	2018-07-01 04:01:13
2018-04-01 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6768.5	2018-07-01 04:01:13
2018-04-01 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6413.0	2018-07-01 04:01:13
2018-04-01 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6202.8	2018-07-01 04:01:13
2018-04-01 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6125.7	2018-07-01 04:01:13
2018-04-01 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6014.9	2018-07-01 04:01:13
2018-04-01 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6227.2	2018-07-01 04:01:13
2018-04-01 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6551.3	2018-07-01 04:01:13
2018-04-01 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6564.5	2018-07-01 04:01:13
2018-04-01 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6657.7	2018-07-01 04:01:13
2018-04-01 19:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6314.1	2018-07-01 04:01:13
2018-04-01 20:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6368.2	2018-07-01 04:01:13
2018-04-01 21:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5997.6	2018-07-01 04:01:13
2018-04-01 22:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5738.5	2018-07-01 04:16:14
