DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-09-01 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5152.1	2018-12-01 04:15:50
2018-09-01 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5005.6	2018-12-01 04:15:50
2018-09-01 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4987.5	2018-12-01 04:15:50
2018-09-01 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5234.1	2018-12-01 04:15:50
2018-09-01 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5634.6	2018-12-01 04:15:50
2018-09-01 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6190.1	2018-12-01 04:15:50
2018-09-01 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6708.7	2018-12-01 04:15:50
2018-09-01 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7124.7	2018-12-01 04:15:50
2018-09-01 08:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7397.4	2018-12-01 04:15:50
2018-09-01 09:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7515.9	2018-12-01 04:15:50
2018-09-01 10:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	7244.5	2018-12-01 04:15:50
2018-09-01 11:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6985.9	2018-12-01 04:15:50
2018-09-01 12:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6901.7	2018-12-01 04:15:50
2018-09-01 13:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6813.0	2018-12-01 04:15:50
2018-09-01 14:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6726.3	2018-12-01 04:15:50
2018-09-01 15:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6789.5	2018-12-01 04:15:50
2018-09-01 16:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6700.8	2018-12-01 04:15:50
2018-09-01 17:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6503.6	2018-12-01 04:15:50
2018-09-01 18:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	6340.5	2018-12-01 04:15:50
2018-09-01 19:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5917.799999999999	2018-12-01 04:15:50
2018-09-01 20:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5789.1	2018-12-01 04:15:50
2018-09-01 21:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5358.7	2018-12-01 04:15:50
2018-09-01 22:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5080.9	2018-12-01 04:15:50
2018-09-01 23:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4793.0	2018-12-01 04:15:50
2018-09-02 00:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4696.6	2018-12-01 04:15:51
2018-09-02 01:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4602.0	2018-12-01 04:15:51
2018-09-02 02:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4557.0	2018-12-01 04:15:51
2018-09-02 03:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4678.5	2018-12-01 04:15:51
2018-09-02 04:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	4887.2	2018-12-01 04:15:51
2018-09-02 05:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5346.1	2018-12-01 04:15:51
2018-09-02 06:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5701.8	2018-12-01 04:15:51
2018-09-02 07:00:00	PT15M	10YAT-APG------L	CTA	AT CTA	AT	5964.9	2018-12-01 04:15:51
