DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2018-11-01 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.705570
2018-11-02 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.705570
2018-11-03 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.705570
2018-11-04 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.705570
2018-11-05 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.705570
2018-11-06 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.713657
2018-11-07 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.713657
2018-11-08 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.713657
2018-11-09 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.713657
2018-11-10 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.713657
2018-11-11 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-12 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-13 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-14 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-15 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-16 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-17 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-18 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-19 00:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-19 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-20 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-21 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-22 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-23 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-24 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-25 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-26 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-27 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-28 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-29 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
2018-11-30 01:00:00.000000	PT60M	10Y1001A1001A39I	CTA	EE CTA	EE		2022-01-26 16:07:55.715789
